THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
119, 5, 37, 24, 4, 4
152, 2, 34, 1, 27, 4
102, 34, 28, 39, 2, 4
121, 25, 6, 7, 4, 4
99, 43, 35, 25, 20, 4
165, 18, 0, 31, 38, 4
96, 0, 42, 32, 12, 4
141, 8, 3, 26, 35, 4
95, 29, 36, 33, 41, 4
162, 25, 25, 4, 16, 4
90, 9, 39, 34, 1, 4
96, 35, 14, 19, 33, 4
165, 11, 18, 5, 39, 4
163, 1, 39, 12, 12, 4
179, 29, 4, 25, 24, 4
177, 39, 25, 35, 5, 4
98, 3, 45, 34, 7, 4
172, 15, 2, 25, 39, 4
155, 1, 3, 13, 0, 4
140, 2, 38, 39, 2, 4
99, 9, 44, 44, 13, 4
160, 5, 28, 21, 1, 4
170, 20, 16, 40, 10, 4
137, 30, 26, 25, 18, 4
110, 31, 0, 31, 24, 4
155, 40, 38, 0, 31, 4
113, 32, 36, 25, 17, 4
137, 2, 21, 9, 41, 4
137, 23, 1, 9, 6, 4
125, 0, 25, 39, 10, 4
96, 24, 18, 22, 2, 4
91, 34, 37, 7, 26, 4
177, 23, 44, 45, 43, 4
92, 34, 13, 4, 21, 4
114, 32, 4, 31, 42, 4
149, 23, 24, 23, 18, 4
118, 35, 17, 39, 41, 4
93, 39, 12, 10, 30, 4
172, 45, 43, 16, 44, 4
173, 18, 27, 28, 40, 4
132, 11, 24, 17, 2, 4
106, 37, 7, 21, 34, 4
108, 4, 39, 34, 16, 4
169, 34, 35, 39, 14, 4
131, 26, 31, 23, 25, 4
98, 4, 0, 25, 40, 4
155, 5, 12, 35, 28, 4
112, 28, 36, 43, 32, 4
119, 28, 34, 3, 12, 4
179, 34, 28, 31, 28, 4
173, 5, 23, 15, 20, 4
144, 5, 3, 35, 40, 4
144, 9, 23, 9, 10, 4
94, 23, 27, 11, 25, 4
153, 44, 30, 32, 17, 4
114, 33, 2, 7, 24, 4
150, 45, 19, 43, 19, 4
116, 31, 18, 4, 11, 4
151, 34, 31, 5, 13, 4
119, 22, 43, 17, 40, 4
161, 36, 42, 32, 31, 4
104, 0, 39, 36, 40, 4
93, 43, 39, 25, 14, 4
142, 26, 11, 25, 26, 4
180, 40, 38, 22, 24, 4
160, 7, 5, 12, 36, 4
113, 44, 15, 26, 40, 4
159, 8, 10, 5, 23, 4
173, 33, 34, 18, 30, 4
179, 11, 14, 21, 42, 4
118, 43, 31, 34, 0, 4
180, 3, 4, 39, 2, 4
166, 29, 34, 5, 2, 4
135, 15, 12, 21, 37, 4
140, 40, 27, 14, 44, 4
171, 27, 37, 34, 29, 4
150, 9, 12, 20, 17, 4
110, 16, 13, 11, 2, 4
178, 19, 25, 34, 3, 4
141, 40, 43, 23, 6, 4
119, 5, 2, 22, 43, 4
180, 21, 28, 14, 22, 4
148, 40, 39, 21, 25, 4
144, 30, 9, 16, 45, 4
171, 44, 22, 25, 7, 4
154, 17, 43, 38, 35, 4
156, 2, 0, 44, 38, 4
175, 33, 11, 15, 45, 4
159, 6, 35, 0, 39, 4
109, 19, 8, 34, 33, 4
106, 32, 21, 22, 44, 4
117, 19, 23, 29, 31, 4
95, 13, 43, 6, 41, 4
109, 20, 1, 22, 12, 4
160, 42, 42, 45, 28, 4
114, 27, 18, 27, 12, 4
123, 26, 30, 7, 25, 4
158, 33, 27, 25, 21, 4
103, 2, 1, 17, 28, 4
117, 28, 31, 32, 5, 4
95, 28, 38, 32, 11, 4
171, 45, 16, 26, 3, 4
92, 21, 33, 35, 35, 4
134, 8, 29, 13, 6, 4
171, 17, 7, 19, 27, 4
180, 38, 42, 32, 22, 4
96, 32, 35, 18, 19, 4
136, 3, 23, 13, 13, 4
133, 36, 40, 5, 0, 4
98, 22, 32, 34, 7, 4
129, 30, 7, 18, 13, 4
106, 18, 34, 38, 25, 4
165, 20, 31, 38, 15, 4
112, 43, 4, 17, 25, 4
138, 34, 37, 34, 45, 4
122, 19, 4, 14, 27, 4
137, 31, 41, 14, 42, 4
162, 45, 26, 14, 45, 4
111, 17, 24, 10, 45, 4
99, 3, 27, 23, 0, 4
180, 18, 43, 18, 38, 4
136, 43, 42, 29, 23, 4
133, 19, 9, 17, 7, 4
116, 28, 34, 7, 9, 4
115, 36, 10, 0, 3, 4
155, 13, 17, 28, 26, 4
150, 9, 11, 7, 37, 4
96, 26, 7, 13, 44, 4
137, 20, 9, 38, 37, 4
157, 44, 13, 11, 12, 4
170, 2, 16, 22, 18, 4
157, 40, 15, 38, 18, 4
120, 40, 29, 3, 26, 4
169, 28, 26, 32, 44, 4
128, 32, 1, 1, 9, 4
175, 15, 9, 21, 30, 4
139, 20, 22, 12, 13, 4
139, 44, 10, 17, 39, 4
113, 31, 27, 24, 41, 4
162, 43, 35, 41, 35, 4
150, 7, 45, 45, 15, 4
126, 9, 1, 33, 8, 4
94, 37, 3, 16, 0, 4
180, 37, 24, 8, 42, 4
135, 10, 33, 34, 21, 4
178, 0, 0, 38, 39, 4
147, 41, 3, 8, 16, 4
134, 24, 33, 30, 30, 4
143, 44, 4, 39, 10, 4
171, 3, 29, 10, 33, 4
100, 38, 32, 20, 34, 4
169, 29, 28, 15, 24, 4
128, 10, 31, 39, 14, 4
101, 18, 21, 10, 35, 4
178, 27, 43, 18, 1, 4
102, 12, 31, 6, 11, 4
122, 27, 23, 23, 45, 4
176, 10, 11, 26, 30, 4
112, 43, 15, 13, 11, 4
135, 2, 20, 21, 36, 4
112, 20, 44, 6, 35, 4
124, 16, 14, 8, 42, 4
140, 16, 40, 18, 21, 4
179, 43, 43, 2, 38, 4
148, 39, 29, 24, 10, 4
163, 34, 35, 0, 43, 4
157, 25, 36, 39, 17, 4
116, 40, 34, 12, 36, 4
90, 8, 37, 16, 10, 4
152, 0, 45, 6, 44, 4
128, 38, 4, 45, 17, 4
166, 24, 4, 1, 26, 4
147, 36, 34, 31, 32, 4
116, 7, 5, 1, 31, 4
114, 40, 28, 3, 32, 4
103, 22, 34, 33, 5, 4
179, 23, 27, 22, 18, 4
164, 17, 44, 43, 5, 4
91, 5, 25, 16, 13, 4
118, 42, 18, 5, 7, 4
157, 22, 19, 15, 23, 4
98, 35, 1, 28, 3, 4
153, 0, 16, 41, 35, 4
103, 7, 1, 6, 36, 4
129, 20, 6, 32, 1, 4
119, 15, 4, 21, 29, 4
146, 19, 3, 45, 15, 4
170, 42, 45, 35, 24, 4
138, 8, 26, 23, 45, 4
167, 12, 12, 43, 13, 4
178, 7, 40, 7, 5, 4
108, 37, 35, 12, 32, 4
100, 1, 32, 7, 23, 4
162, 21, 26, 34, 5, 4
124, 20, 11, 20, 40, 4
154, 0, 25, 41, 9, 4
168, 18, 30, 10, 33, 4
123, 17, 27, 23, 41, 4
134, 44, 16, 32, 14, 4
173, 19, 6, 6, 10, 4
143, 31, 6, 10, 13, 4
136, 34, 0, 40, 24, 4
170, 36, 5, 30, 44, 4
134, 2, 6, 11, 22, 4
124, 38, 17, 15, 30, 4
118, 19, 35, 15, 3, 4
133, 20, 16, 35, 17, 4
133, 13, 20, 4, 7, 4
107, 9, 33, 31, 22, 4
169, 36, 35, 1, 5, 4
97, 14, 42, 37, 2, 4
147, 9, 27, 7, 37, 4
161, 2, 38, 29, 44, 4
147, 18, 27, 12, 27, 4
103, 3, 38, 27, 16, 4
165, 3, 10, 7, 30, 4
123, 35, 25, 5, 9, 4
161, 29, 27, 31, 1, 4
148, 6, 6, 24, 21, 4
151, 24, 45, 6, 22, 4
139, 0, 32, 26, 38, 4
132, 43, 1, 6, 9, 4
162, 34, 27, 2, 43, 4
116, 20, 45, 18, 32, 4
100, 7, 21, 24, 35, 4
129, 31, 45, 18, 45, 4
130, 14, 21, 19, 26, 4
101, 29, 6, 23, 9, 4
93, 15, 29, 17, 8, 4
116, 3, 32, 15, 17, 4
155, 39, 27, 31, 26, 4
95, 24, 30, 45, 31, 4
134, 8, 40, 32, 25, 4
130, 40, 37, 9, 25, 4
147, 33, 34, 13, 41, 4
179, 4, 33, 31, 6, 4
171, 15, 12, 28, 45, 4
148, 6, 44, 44, 14, 4
116, 3, 8, 43, 25, 4
168, 8, 19, 32, 37, 4
161, 4, 36, 28, 37, 4
158, 13, 26, 12, 18, 4
102, 28, 8, 2, 31, 4
104, 15, 20, 32, 13, 4
173, 4, 35, 1, 45, 4
123, 38, 16, 29, 28, 4
172, 8, 10, 15, 1, 4
95, 44, 12, 42, 14, 4
141, 40, 18, 26, 14, 4
136, 27, 37, 37, 11, 4
99, 29, 10, 0, 10, 4
102, 28, 13, 10, 28, 4
90, 10, 31, 38, 11, 4
152, 5, 3, 42, 19, 4
135, 16, 44, 25, 39, 4
95, 19, 20, 39, 6, 4
121, 0, 25, 1, 23, 4
95, 39, 35, 9, 35, 4
131, 29, 17, 28, 4, 4
177, 11, 15, 32, 23, 4
94, 41, 27, 20, 0, 4
148, 22, 7, 39, 21, 4
115, 29, 13, 9, 23, 4
162, 38, 3, 4, 42, 4
163, 22, 41, 15, 6, 4
148, 28, 36, 28, 3, 4
123, 34, 16, 3, 19, 4
99, 14, 27, 6, 9, 4
167, 24, 6, 45, 40, 4
101, 43, 42, 16, 34, 4
128, 23, 5, 19, 18, 4
94, 27, 5, 40, 17, 4
90, 37, 26, 35, 6, 4
172, 30, 45, 38, 27, 4
97, 23, 4, 24, 26, 4
171, 29, 35, 26, 20, 4
179, 10, 27, 21, 22, 4
110, 27, 16, 1, 28, 4
126, 4, 33, 16, 31, 4
115, 22, 44, 24, 17, 4
135, 45, 18, 36, 34, 4
112, 14, 44, 45, 20, 4
151, 10, 30, 18, 35, 4
116, 36, 24, 8, 38, 4
128, 37, 14, 21, 36, 4
126, 37, 38, 0, 7, 4
170, 29, 16, 36, 6, 4
135, 45, 19, 28, 14, 4
114, 1, 21, 36, 2, 4
121, 21, 23, 44, 12, 4
171, 20, 38, 39, 30, 4
164, 8, 43, 14, 37, 4
111, 12, 41, 45, 13, 4
150, 42, 24, 6, 43, 4
137, 34, 19, 32, 14, 4
124, 5, 43, 21, 7, 4
95, 37, 19, 26, 8, 4
127, 23, 9, 18, 5, 4
129, 29, 30, 4, 13, 4
140, 17, 20, 18, 33, 4
142, 5, 28, 28, 8, 4
167, 45, 6, 22, 24, 4
130, 24, 45, 20, 28, 4
105, 8, 32, 39, 21, 4
101, 42, 29, 18, 1, 4
178, 36, 6, 11, 45, 4
171, 43, 14, 27, 38, 4
132, 40, 15, 4, 22, 4
96, 0, 0, 32, 18, 4
125, 24, 15, 4, 34, 4
110, 28, 1, 44, 27, 4
151, 35, 40, 28, 9, 4
124, 24, 2, 3, 37, 4
178, 39, 41, 37, 28, 4
165, 18, 26, 30, 21, 4
111, 2, 10, 22, 9, 4
150, 18, 24, 13, 18, 4
150, 44, 20, 2, 13, 4
150, 39, 37, 41, 25, 4
134, 41, 45, 20, 15, 4
134, 16, 29, 40, 42, 4
134, 27, 35, 26, 42, 4
171, 26, 33, 32, 36, 4
123, 17, 13, 12, 34, 4
136, 34, 39, 6, 18, 4
123, 31, 21, 38, 34, 4
95, 20, 22, 44, 28, 4
93, 16, 10, 38, 20, 4
180, 41, 13, 13, 26, 4
154, 23, 9, 24, 34, 4
175, 0, 15, 22, 6, 4
92, 35, 18, 10, 42, 4
161, 24, 36, 43, 2, 4
109, 31, 16, 5, 34, 4
139, 11, 39, 22, 1, 4
96, 39, 13, 10, 38, 4
176, 0, 21, 28, 34, 4
110, 40, 2, 23, 42, 4
154, 31, 8, 5, 43, 4
172, 11, 40, 2, 2, 4
121, 16, 2, 26, 1, 4
133, 33, 3, 30, 22, 4
135, 0, 2, 0, 40, 4
124, 33, 13, 23, 27, 4
99, 2, 19, 42, 32, 4
140, 28, 42, 43, 31, 4
112, 36, 12, 26, 34, 4
165, 17, 40, 27, 19, 4
135, 43, 45, 4, 10, 4
99, 3, 14, 2, 45, 4
128, 21, 34, 22, 15, 4
95, 33, 27, 21, 45, 4
157, 5, 21, 20, 18, 4
172, 37, 20, 3, 16, 4
136, 31, 42, 15, 2, 4
90, 38, 27, 36, 29, 4
126, 17, 0, 39, 34, 4
106, 35, 6, 34, 23, 4
99, 33, 44, 25, 23, 4
179, 14, 32, 43, 36, 4
24, 7, 13, 33, 0, 5
9, 13, 20, 18, 3, 5
10, 3, 0, 7, 5, 5
25, 6, 42, 20, 6, 5
39, 16, 39, 36, 30, 5
40, 19, 15, 20, 5, 5
38, 32, 32, 23, 16, 5
40, 30, 9, 28, 38, 5
16, 32, 33, 30, 0, 5
37, 4, 5, 16, 33, 5
40, 1, 0, 13, 3, 5
12, 31, 3, 13, 31, 5
2, 2, 3, 14, 17, 5
31, 20, 6, 22, 16, 5
6, 33, 9, 18, 4, 5
40, 30, 15, 20, 29, 5
14, 39, 24, 22, 15, 5
43, 9, 38, 40, 37, 5
21, 38, 5, 37, 28, 5
38, 14, 14, 44, 15, 5
15, 9, 25, 5, 29, 5
17, 3, 24, 7, 23, 5
43, 36, 28, 7, 24, 5
26, 43, 5, 7, 36, 5
5, 43, 0, 4, 0, 5
32, 8, 27, 17, 10, 5
44, 4, 7, 29, 3, 5
16, 23, 40, 36, 15, 5
3, 27, 10, 37, 35, 5
13, 2, 17, 7, 6, 5
42, 28, 10, 10, 26, 5
6, 37, 15, 39, 21, 5
0, 13, 4, 9, 25, 5
34, 41, 36, 29, 18, 5
6, 35, 38, 18, 14, 5
24, 9, 27, 42, 34, 5
0, 35, 27, 25, 43, 5
30, 43, 41, 3, 18, 5
5, 5, 38, 8, 38, 5
21, 16, 15, 15, 24, 5
25, 40, 30, 45, 29, 5
25, 4, 40, 13, 1, 5
18, 6, 8, 0, 28, 5
10, 2, 32, 27, 43, 5
15, 4, 6, 4, 39, 5
45, 32, 12, 37, 44, 5
21, 22, 10, 13, 29, 5
25, 29, 15, 8, 5, 5
39, 39, 42, 8, 37, 5
4, 43, 32, 34, 18, 5
14, 4, 6, 4, 8, 5
37, 29, 30, 12, 2, 5
27, 19, 39, 25, 28, 5
6, 34, 31, 8, 32, 5
39, 4, 28, 21, 20, 5
15, 7, 28, 6, 44, 5
40, 3, 34, 40, 19, 5
14, 10, 0, 39, 22, 5
19, 30, 19, 20, 4, 5
34, 7, 8, 28, 44, 5
5, 33, 29, 37, 10, 5
0, 0, 34, 31, 36, 5
24, 5, 36, 15, 26, 5
31, 15, 21, 1, 15, 5
23, 9, 9, 27, 12, 5
7, 34, 28, 30, 42, 5
2, 31, 20, 18, 5, 5
19, 37, 24, 8, 21, 5
18, 27, 29, 23, 16, 5
18, 44, 13, 25, 31, 5
35, 36, 31, 38, 19, 5
32, 29, 1, 6, 33, 5
25, 24, 30, 1, 42, 5
15, 41, 19, 27, 2, 5
41, 9, 1, 2, 6, 5
32, 34, 29, 14, 30, 5
19, 2, 9, 0, 2, 5
42, 44, 28, 39, 2, 5
38, 27, 0, 21, 14, 5
30, 43, 40, 15, 2, 5
36, 29, 24, 27, 34, 5
13, 35, 13, 1, 8, 5
39, 28, 4, 6, 35, 5
3, 14, 21, 17, 2, 5
40, 25, 2, 35, 40, 5
9, 0, 10, 24, 43, 5
42, 32, 0, 26, 11, 5
2, 13, 24, 3, 1, 5
6, 7, 26, 27, 37, 5
4, 42, 43, 20, 38, 5
20, 2, 35, 14, 35, 5
32, 28, 35, 6, 38, 5
13, 1, 3, 45, 4, 5
14, 32, 45, 3, 10, 5
2, 11, 14, 15, 4, 5
7, 4, 18, 15, 26, 5
33, 34, 1, 27, 17, 5
28, 41, 34, 19, 34, 5
0, 29, 35, 36, 4, 5
33, 44, 43, 33, 3, 5
8, 9, 19, 44, 45, 5
8, 8, 23, 16, 41, 5
10, 30, 45, 45, 4, 5
35, 33, 21, 28, 24, 5
19, 37, 12, 33, 17, 5
10, 12, 5, 29, 41, 5
17, 27, 42, 7, 0, 5
0, 13, 28, 13, 11, 5
19, 4, 35, 39, 7, 5
44, 23, 31, 22, 42, 5
5, 2, 17, 1, 34, 5
38, 18, 40, 23, 39, 5
10, 7, 1, 38, 17, 5
17, 37, 35, 10, 24, 5
19, 19, 0, 31, 0, 5
15, 32, 23, 0, 0, 5
4, 33, 16, 26, 13, 5
29, 43, 35, 4, 26, 5
31, 42, 10, 44, 36, 5
5, 15, 38, 17, 43, 5
45, 12, 22, 14, 42, 5
0, 35, 31, 17, 44, 5
24, 11, 15, 14, 38, 5
25, 1, 35, 35, 39, 5
26, 36, 9, 26, 1, 5
2, 21, 4, 11, 10, 5
45, 25, 4, 24, 5, 5
16, 44, 19, 34, 44, 5
14, 33, 16, 2, 12, 5
5, 24, 0, 18, 31, 5
19, 26, 34, 17, 39, 5
7, 5, 40, 12, 6, 5
12, 39, 18, 33, 41, 5
2, 3, 20, 10, 15, 5
29, 24, 22, 4, 8, 5
36, 33, 20, 29, 33, 5
39, 0, 41, 36, 40, 5
16, 40, 2, 18, 45, 5
20, 45, 6, 18, 13, 5
30, 31, 10, 40, 0, 5
28, 15, 1, 41, 28, 5
22, 31, 35, 34, 24, 5
32, 14, 8, 9, 26, 5
2, 28, 41, 29, 29, 5
12, 26, 14, 4, 43, 5
12, 20, 20, 30, 26, 5
19, 17, 26, 34, 32, 5
4, 14, 7, 25, 3, 5
27, 37, 44, 39, 0, 5
10, 27, 30, 32, 19, 5
36, 43, 38, 14, 14, 5
39, 37, 44, 2, 34, 5
0, 42, 8, 5, 17, 5
43, 12, 36, 20, 40, 5
10, 2, 24, 4, 4, 5
24, 36, 41, 26, 45, 5
18, 7, 7, 10, 20, 5
45, 41, 0, 21, 7, 5
1, 8, 19, 21, 40, 5
36, 22, 14, 43, 37, 5
0, 39, 10, 13, 9, 5
30, 27, 23, 33, 25, 5
21, 6, 43, 8, 27, 5
16, 5, 10, 39, 7, 5
16, 34, 0, 10, 34, 5
5, 6, 28, 6, 21, 5
29, 3, 4, 35, 39, 5
29, 11, 17, 15, 43, 5
25, 40, 33, 12, 41, 5
1, 5, 2, 12, 8, 5
13, 24, 40, 12, 43, 5
6, 25, 44, 19, 10, 5
5, 12, 7, 16, 26, 5
9, 11, 0, 45, 8, 5
22, 25, 1, 5, 32, 5
42, 8, 33, 29, 37, 5
17, 42, 28, 24, 45, 5
15, 28, 33, 18, 39, 5
34, 28, 19, 24, 16, 5
32, 11, 22, 27, 38, 5
22, 1, 15, 21, 15, 5
31, 26, 34, 3, 15, 5
10, 38, 39, 22, 2, 5
29, 9, 7, 40, 24, 5
36, 34, 33, 39, 2, 5
19, 39, 16, 24, 14, 5
8, 10, 1, 16, 44, 5
16, 23, 3, 35, 33, 5
21, 16, 18, 18, 24, 5
27, 40, 34, 3, 26, 5
24, 2, 45, 3, 12, 5
3, 28, 0, 40, 22, 5
27, 36, 14, 14, 23, 5
2, 25, 33, 10, 45, 5
10, 14, 34, 19, 6, 5
34, 7, 31, 28, 41, 5
8, 28, 15, 4, 13, 5
12, 7, 8, 19, 40, 5
30, 0, 24, 39, 45, 5
40, 3, 35, 3, 13, 5
20, 17, 31, 15, 8, 5
23, 30, 34, 17, 15, 5
24, 31, 11, 30, 26, 5
35, 30, 31, 22, 42, 5
14, 42, 4, 19, 41, 5
19, 42, 29, 26, 7, 5
41, 3, 7, 38, 7, 5
23, 43, 6, 27, 18, 5
17, 41, 9, 6, 40, 5
10, 9, 13, 17, 19, 5
17, 19, 7, 36, 42, 5
36, 33, 44, 31, 5, 5
19, 4, 16, 11, 16, 5
18, 7, 2, 19, 23, 5
22, 39, 15, 39, 42, 5
23, 20, 44, 4, 13, 5
3, 23, 38, 42, 0, 5
10, 23, 18, 21, 27, 5
36, 16, 20, 37, 43, 5
29, 33, 6, 36, 24, 5
35, 17, 44, 5, 45, 5
21, 17, 13, 44, 11, 5
34, 5, 37, 27, 8, 5
26, 41, 26, 45, 7, 5
38, 25, 3, 40, 11, 5
41, 18, 29, 10, 21, 5
5, 16, 16, 29, 10, 5
42, 36, 24, 43, 19, 5
27, 35, 14, 40, 29, 5
41, 34, 39, 14, 24, 5
24, 43, 32, 9, 13, 5
35, 41, 43, 19, 17, 5
36, 38, 3, 2, 43, 5
29, 1, 27, 5, 22, 5
36, 17, 28, 29, 17, 5
19, 20, 6, 14, 9, 5
21, 11, 32, 3, 29, 5
37, 5, 19, 3, 28, 5
31, 18, 10, 32, 36, 5
39, 0, 27, 32, 2, 5
7, 4, 10, 44, 30, 5
21, 28, 45, 5, 36, 5
18, 40, 21, 21, 43, 5
28, 14, 24, 42, 26, 5
3, 14, 19, 19, 44, 5
41, 9, 32, 40, 16, 5
8, 24, 10, 19, 41, 5
22, 16, 41, 35, 11, 5
14, 35, 11, 11, 25, 5
36, 20, 20, 14, 18, 5
10, 14, 5, 10, 36, 5
42, 41, 45, 0, 39, 5
24, 14, 24, 8, 1, 5
4, 32, 20, 43, 11, 5
15, 31, 36, 39, 42, 5
1, 5, 42, 28, 15, 5
41, 30, 7, 1, 34, 5
8, 32, 7, 33, 12, 5
27, 1, 10, 39, 9, 5
21, 20, 33, 31, 36, 5
26, 16, 45, 25, 36, 5
19, 3, 14, 23, 39, 5
18, 15, 31, 24, 28, 5
3, 44, 36, 3, 23, 5
41, 4, 14, 2, 29, 5
8, 18, 23, 9, 24, 5
16, 32, 37, 11, 45, 5
10, 42, 36, 22, 44, 5
12, 13, 26, 13, 16, 5
38, 6, 4, 15, 17, 5
18, 30, 43, 16, 9, 5
29, 7, 9, 21, 4, 5
6, 9, 40, 40, 13, 5
12, 42, 10, 30, 43, 5
38, 19, 7, 19, 8, 5
24, 4, 8, 4, 4, 5
22, 3, 5, 45, 22, 5
12, 31, 44, 15, 25, 5
36, 19, 15, 24, 38, 5
25, 4, 10, 3, 28, 5
33, 17, 33, 14, 44, 5
9, 34, 23, 10, 31, 5
33, 30, 18, 39, 1, 5
17, 8, 19, 22, 44, 5
27, 44, 21, 8, 26, 5
44, 29, 20, 25, 3, 5
26, 39, 42, 43, 8, 5
19, 42, 15, 33, 30, 5
37, 38, 25, 28, 1, 5
0, 20, 32, 32, 23, 5
41, 16, 0, 5, 24, 5
43, 41, 43, 4, 8, 5
36, 12, 12, 4, 17, 5
31, 11, 39, 7, 43, 5
29, 40, 26, 29, 22, 5
27, 39, 45, 29, 14, 5
4, 30, 23, 5, 28, 5
11, 34, 40, 6, 26, 5
21, 18, 11, 14, 2, 5
44, 37, 0, 21, 11, 5
12, 12, 27, 1, 10, 5
42, 1, 15, 25, 0, 5
36, 14, 3, 30, 9, 5
19, 0, 39, 4, 1, 5
29, 38, 43, 16, 33, 5
6, 19, 11, 0, 5, 5
36, 38, 14, 8, 31, 5
6, 10, 22, 40, 15, 5
22, 45, 12, 37, 36, 5
42, 11, 45, 20, 6, 5
5, 29, 42, 28, 37, 5
10, 11, 25, 18, 18, 5
35, 12, 32, 40, 22, 5
7, 27, 18, 5, 4, 5
13, 4, 35, 39, 19, 5
15, 40, 20, 11, 34, 5
18, 25, 0, 26, 38, 5
36, 0, 45, 43, 15, 5
13, 16, 13, 13, 11, 5
42, 3, 21, 17, 12, 5
12, 45, 9, 36, 31, 5
13, 26, 14, 12, 39, 5
36, 31, 44, 21, 42, 5
40, 13, 7, 28, 30, 5
23, 11, 32, 0, 30, 5
14, 32, 7, 24, 2, 5
1, 3, 1, 40, 41, 5
14, 31, 5, 44, 22, 5
7, 21, 32, 43, 40, 5
44, 15, 21, 0, 7, 5
37, 4, 6, 14, 26, 5
40, 34, 28, 41, 34, 5
34, 31, 1, 35, 32, 5
6, 21, 33, 21, 8, 5
23, 5, 30, 13, 42, 5
7, 0, 19, 40, 42, 5
10, 43, 42, 44, 16, 5
22, 11, 43, 18, 31, 5
2, 15, 28, 38, 37, 5
33, 17, 32, 39, 13, 5
31, 21, 25, 43, 30, 5
41, 43, 19, 30, 43, 5
30, 31, 9, 13, 37, 5
31, 32, 16, 34, 1, 5
4, 13, 34, 1, 30, 5
34, 21, 35, 34, 7, 5
0, 13, 17, 25, 37, 5
37, 34, 25, 29, 33, 5
7, 17, 40, 5, 2, 5
6, 11, 1, 21, 45, 5
27, 13, 4, 23, 15, 5
3, 10, 45, 41, 13, 5
42, 26, 19, 24, 21, 5
6, 23, 3, 13, 43, 5
14, 19, 43, 25, 4, 5
45, 34, 9, 31, 10, 5
4, 34, 35, 22, 11, 5
40, 34, 14, 5, 14, 5
32, 4, 27, 21, 38, 5
20, 11, 0, 19, 37, 5
44, 34, 38, 24, 24, 5
27, 31, 27, 29, 10, 5
24, 12, 29, 43, 3, 5
8, 31, 45, 25, 35, 5
31, 22, 5, 6, 39, 5
37, 36, 36, 7, 15, 5
30, 41, 7, 4, 21, 5
6, 40, 11, 34, 16, 5
30, 41, 6, 32, 38, 5
28, 19, 23, 12, 4, 5
40, 1, 21, 22, 11, 5
35, 39, 40, 31, 22, 5
12, 40, 12, 23, 13, 5
5, 14, 43, 5, 32, 5
41, 27, 44, 18, 33, 5
1, 2, 33, 43, 12, 5
18, 20, 35, 22, 39, 5
33, 20, 45, 15, 11, 5
7, 17, 34, 35, 29, 5
39, 4, 40, 30, 27, 5
17, 33, 20, 44, 9, 5
7, 12, 32, 18, 20, 5
39, 12, 28, 6, 15, 5
30, 45, 25, 8, 37, 5
21, 15, 16, 14, 22, 5
4, 44, 40, 15, 13, 5
19, 12, 37, 40, 0, 5
4, 5, 36, 6, 8, 5
4, 29, 42, 30, 11, 5
8, 38, 36, 17, 38, 5
13, 31, 14, 25, 22, 5
9, 40, 18, 45, 5, 5
1, 45, 12, 11, 35, 5
45, 25, 19, 22, 35, 5
20, 34, 26, 21, 22, 5
20, 23, 31, 42, 25, 5
16, 5, 13, 44, 2, 5
34, 2, 5, 42, 30, 5
10, 38, 5, 34, 28, 5
5, 21, 2, 13, 8, 5
16, 15, 41, 29, 5, 5
31, 24, 39, 31, 30, 5
43, 42, 41, 40, 6, 5
17, 25, 33, 10, 1, 5
3, 1, 22, 13, 40, 5
40, 28, 45, 5, 28, 5
37, 22, 4, 12, 18, 5
13, 10, 41, 40, 26, 5
42, 25, 43, 4, 9, 5
44, 44, 24, 12, 29, 5
41, 30, 7, 10, 6, 5
1, 44, 7, 44, 17, 5
45, 32, 16, 21, 10, 5
30, 34, 45, 40, 29, 5
38, 5, 11, 39, 23, 5
15, 11, 38, 28, 8, 5
6, 28, 42, 20, 23, 5
34, 44, 24, 43, 6, 5
21, 26, 34, 20, 24, 5
36, 30, 18, 0, 6, 5
20, 45, 12, 21, 29, 5
27, 36, 3, 8, 24, 5
19, 27, 8, 7, 11, 5
36, 16, 26, 1, 37, 5
13, 30, 18, 5, 13, 5
38, 13, 15, 9, 19, 5
18, 8, 5, 18, 12, 5
28, 1, 18, 29, 33, 5
5, 30, 44, 16, 2, 5
3, 0, 15, 29, 24, 5
21, 18, 35, 14, 32, 5
1, 41, 42, 45, 36, 5
38, 44, 31, 34, 5, 5
42, 26, 0, 35, 20, 5
45, 33, 10, 33, 40, 5
11, 12, 18, 20, 1, 5
2, 19, 15, 1, 30, 5
10, 3, 10, 41, 21, 5
5, 38, 23, 33, 7, 5
7, 39, 9, 6, 13, 5
33, 32, 20, 31, 42, 5
43, 9, 22, 44, 8, 5
3, 18, 34, 4, 25, 5
42, 2, 23, 12, 26, 5
2, 0, 33, 8, 1, 5
45, 25, 27, 21, 41, 5
2, 37, 44, 32, 16, 5
45, 1, 22, 26, 44, 5
0, 5, 17, 3, 12, 5
16, 39, 25, 39, 41, 5
19, 26, 35, 39, 5, 5
31, 37, 44, 34, 32, 5
24, 40, 32, 32, 0, 5
5, 8, 23, 1, 36, 5
42, 4, 10, 41, 17, 5
17, 0, 9, 10, 21, 5
3, 35, 22, 19, 44, 5
11, 25, 11, 1, 8, 5
24, 19, 20, 28, 41, 5
42, 31, 45, 28, 34, 5
39, 18, 6, 13, 32, 5
