THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
113,132,180,180,0,I
113,131,180,180,0,I
113,130,180,180,0,I
115,132,180,180,0,I
114,132,180,180,0,I
114,131,180,180,0,I
114,131,180,180,0,I
115,132,180,180,0,I
112,132,180,180,0,I
113,132,180,180,0,I
113,132,180,180,0,I
114,131,180,180,0,I
114,131,180,180,0,I
112,132,180,180,0,I
114,130,180,180,0,I
115,132,180,180,0,I
112,132,180,180,0,I
113,132,180,180,0,I
114,132,180,180,0,I
149,138,180,180,0,I
149,138,180,180,0,I
149,138,180,180,0,I
149,138,180,180,0,I
149,138,180,180,0,I
153,139,180,180,0,I
152,137,180,180,0,I
152,138,180,180,0,I
152,137,180,180,0,I
150,137,180,180,0,I
153,138,180,180,0,I
153,137,180,180,0,I
152,137,180,180,0,I
153,137,180,180,0,I
152,138,180,180,0,I
153,137,180,180,0,I
149,138,180,180,0,I
153,138,180,180,0,I
152,138,180,180,0,I
152,139,180,180,0,I
153,138,180,180,0,I
152,138,180,180,0,I
152,139,180,180,0,I
152,139,180,180,0,I
152,138,180,180,0,I
152,140,180,180,0,I
152,139,180,180,0,I
152,136,180,180,0,I
150,136,180,180,0,I
150,136,180,180,0,I
150,136,180,180,0,I
152,135,180,180,0,I
152,134,180,180,0,I
150,135,180,180,0,I
152,135,180,180,0,I
152,136,180,180,0,I
153,136,180,180,0,I
151,135,180,180,0,I
152,135,180,180,0,I
152,136,180,180,0,I
150,135,180,180,0,I
152,136,180,180,0,I
154,136,180,180,0,I
154,136,180,180,0,I
154,136,180,180,0,I
154,136,180,180,0,I
153,134,180,180,0,I
154,135,180,180,0,I
156,135,180,180,0,I
154,135,180,180,0,I
156,135,180,180,0,I
155,134,180,180,0,I
156,135,180,180,0,I
156,135,180,180,0,I
154,134,180,180,0,I
157,134,180,180,0,I
157,136,180,180,0,I
155,134,180,180,0,I
154,135,180,180,0,I
155,134,180,180,0,I
156,134,180,180,0,I
155,133,180,180,0,I
154,135,180,180,0,I
155,135,180,180,0,I
154,134,180,180,0,I
153,134,180,180,0,I
153,135,180,180,0,I
152,134,180,180,0,I
153,133,180,180,0,I
151,134,180,180,0,I
151,134,180,180,0,I
152,134,180,180,0,I
151,135,180,180,0,I
151,134,180,180,0,I
152,133,180,180,0,I
149,134,180,180,0,I
152,134,180,180,0,I
150,135,180,180,0,I
150,134,180,180,0,I
152,134,180,180,0,I
152,134,180,180,0,I
154,134,180,180,0,I
150,135,180,180,0,I
153,134,180,180,0,I
152,134,180,180,0,I
152,134,180,180,0,I
152,134,180,180,0,I
152,133,180,180,0,I
153,133,180,180,0,I
152,135,180,180,0,I
153,134,180,180,0,I
153,134,180,180,0,I
153,133,180,180,0,I
152,134,180,180,0,I
151,134,180,180,0,I
150,133,180,180,0,I
152,132,180,180,0,I
153,133,180,180,0,I
152,133,180,180,0,I
150,132,180,180,0,I
157,133,180,180,0,I
157,133,180,180,0,I
158,133,180,180,0,I
157,133,180,180,0,I
157,133,180,180,0,I
157,132,180,180,0,I
157,132,180,180,0,I
159,132,180,180,0,I
158,132,180,180,0,I
157,132,180,180,0,I
159,133,180,180,0,I
158,132,180,180,0,I
158,133,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,132,180,180,0,I
157,131,180,180,0,I
157,132,180,180,0,I
159,132,180,180,0,I
157,132,180,180,0,I
158,131,180,180,0,I
158,132,180,180,0,I
158,131,180,180,0,I
157,130,180,180,0,I
158,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,132,180,180,0,I
157,130,180,180,0,I
157,132,180,180,0,I
157,132,180,180,0,I
157,132,180,180,0,I
158,132,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
158,131,180,180,0,I
158,131,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
156,132,180,180,0,I
157,130,180,180,0,I
157,132,180,180,0,I
157,132,180,180,0,I
157,132,180,180,0,I
157,131,180,180,0,I
156,131,180,180,0,I
156,132,180,180,0,I
158,131,180,180,0,I
157,132,180,180,0,I
157,131,180,180,0,I
159,132,180,180,0,I
158,132,180,180,0,I
159,131,180,180,0,I
159,131,180,180,0,I
160,132,180,180,0,I
159,130,180,180,0,I
158,131,180,180,0,I
158,132,180,180,0,I
158,132,180,180,0,I
159,131,180,180,0,I
158,131,180,180,0,I
158,132,180,180,0,I
158,132,180,180,0,I
158,132,180,180,0,I
158,132,180,180,0,I
157,131,180,180,0,I
159,132,180,180,0,I
158,131,180,180,0,I
159,132,180,180,0,I
156,132,180,180,0,I
156,130,180,180,0,I
157,131,180,180,0,I
157,132,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
156,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,131,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
157,131,180,180,0,I
157,130,180,180,0,I
157,130,180,180,0,I
180,172,180,180,0,I
180,173,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,173,180,180,0,I
180,172,180,180,0,I
180,173,180,180,0,I
180,173,180,180,0,I
180,172,180,180,0,I
180,173,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,169,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,169,180,180,0,I
180,170,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,169,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,172,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,171,180,180,0,I
180,172,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,171,180,180,0,I
180,170,180,180,0,I
180,170,180,180,0,I
180,169,180,180,0,I
180,170,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,168,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,168,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,168,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,168,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,169,180,180,0,I
180,170,180,180,0,I
178,152,180,180,0,I
178,152,180,180,0,I
177,150,180,180,0,I
178,152,180,180,0,I
177,151,180,180,0,I
178,152,180,180,0,I
177,151,180,180,0,I
178,152,180,180,0,I
177,152,180,180,0,I
178,151,180,180,0,I
178,152,180,180,0,I
177,150,180,180,0,I
177,151,180,180,0,I
175,151,180,180,0,I
176,151,180,180,0,I
176,151,180,180,0,I
174,152,180,180,0,I
174,150,180,180,0,I
176,151,180,180,0,I
175,151,180,180,0,I
174,151,180,180,0,I
173,151,180,180,0,I
174,150,180,180,0,I
174,151,180,180,0,I
174,150,180,180,0,I
174,151,180,180,0,I
173,150,180,180,0,I
173,150,180,180,0,I
173,150,180,180,0,I
172,150,180,180,0,I
173,151,180,180,0,I
174,150,180,180,0,I
173,150,180,180,0,I
174,149,180,180,0,I
173,150,180,180,0,I
172,150,180,180,0,I
172,149,180,180,0,I
173,150,180,180,0,I
173,151,180,180,0,I
171,151,180,180,0,I
170,150,180,180,0,I
170,150,180,180,0,I
170,150,180,180,0,I
170,150,180,180,0,I
170,148,180,180,0,I
170,149,180,180,0,I
168,148,180,180,0,I
168,148,180,180,0,I
168,148,180,180,0,I
168,148,180,180,0,I
168,146,180,180,0,I
166,147,180,180,0,I
166,147,180,180,0,I
166,147,180,180,0,I
166,144,180,180,0,I
166,144,180,180,0,I
166,144,180,180,0,I
166,144,180,180,0,I
166,143,180,180,0,I
166,142,180,180,0,I
165,142,180,180,0,I
166,141,180,180,0,I
166,141,180,180,0,I
166,142,180,180,0,I
165,141,180,180,0,I
166,140,180,180,0,I
166,141,180,180,0,I
166,141,180,180,0,I
166,140,180,180,0,I
165,140,180,180,0,I
166,140,180,180,0,I
166,140,180,180,0,I
165,141,180,180,0,I
165,140,180,180,0,I
163,140,180,180,0,I
162,141,180,180,0,I
161,140,180,180,0,I
161,140,180,180,0,I
160,140,180,180,0,I
162,140,180,180,0,I
157,138,180,180,0,I
158,138,180,180,0,I
160,138,180,180,0,I
159,139,180,180,0,I
157,137,180,180,0,I
158,136,180,180,0,I
158,136,180,180,0,I
157,136,180,180,0,I
156,135,180,180,0,I
157,136,180,180,0,I
156,136,180,180,0,I
159,136,180,180,0,I
157,136,180,180,0,I
155,135,180,180,0,I
156,136,180,180,0,I
156,134,180,180,0,I
157,134,180,180,0,I
157,136,180,180,0,I
157,134,180,180,0,I
157,135,180,180,0,I
165,136,180,180,0,I
164,138,180,180,0,I
165,137,180,180,0,I
165,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
165,137,180,180,0,I
164,137,180,180,0,I
166,137,180,180,0,I
165,137,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
165,137,180,180,0,I
165,137,180,180,0,I
165,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
165,136,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
165,137,180,180,0,I
165,138,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
164,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
165,137,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
167,137,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,138,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
169,137,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
167,136,180,180,0,I
166,137,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
166,135,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
166,137,180,180,0,I
166,136,180,180,0,I
166,136,180,180,0,I
166,137,180,180,0,I
165,136,180,180,0,I
165,136,180,180,0,I
165,135,180,180,0,I
163,136,180,180,0,I
163,136,180,180,0,I
166,135,180,180,0,I
165,136,180,180,0,I
165,136,180,180,0,I
165,135,180,180,0,I
164,136,180,180,0,I
165,135,180,180,0,I
165,136,180,180,0,I
164,136,180,180,0,I
165,136,180,180,0,I
166,136,180,180,0,I
144,114,180,180,0,I
143,114,180,180,0,I
144,114,180,180,0,I
143,114,180,180,0,I
144,114,180,180,0,I
144,114,180,180,0,I
144,114,180,180,0,I
144,117,180,180,0,I
144,114,180,180,0,I
146,114,180,180,0,I
145,114,180,180,0,I
145,118,180,180,0,I
147,114,180,180,0,I
146,114,180,180,0,I
145,117,180,180,0,I
145,114,180,180,0,I
145,118,180,180,0,I
147,118,180,180,0,I
145,117,180,180,0,I
146,117,180,180,0,I
145,118,180,180,0,I
145,118,180,180,0,I
145,118,180,180,0,I
146,117,180,180,0,I
145,118,180,180,0,I
145,117,180,180,0,I
144,118,180,180,0,I
143,118,180,180,0,I
142,118,180,180,0,I
144,118,180,180,0,I
144,118,180,180,0,I
145,118,180,180,0,I
144,119,180,180,0,I
144,119,180,180,0,I
142,118,180,180,0,I
144,119,180,180,0,I
144,118,180,180,0,I
143,118,180,180,0,I
143,118,180,180,0,I
143,118,180,180,0,I
144,119,180,180,0,I
143,119,180,180,0,I
143,118,180,180,0,I
143,119,180,180,0,I
144,118,180,180,0,I
144,120,180,180,0,I
144,119,180,180,0,I
144,118,180,180,0,I
144,118,180,180,0,I
144,119,180,180,0,I
143,118,180,180,0,I
145,119,180,180,0,I
143,119,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
144,119,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
144,119,180,180,0,I
143,119,180,180,0,I
146,119,180,180,0,I
144,119,180,180,0,I
145,120,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
145,120,180,180,0,I
144,119,180,180,0,I
146,118,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
146,119,180,180,0,I
144,118,180,180,0,I
145,118,180,180,0,I
144,119,180,180,0,I
144,118,180,180,0,I
146,119,180,180,0,I
144,119,180,180,0,I
145,118,180,180,0,I
145,119,180,180,0,I
144,119,180,180,0,I
144,119,180,180,0,I
144,119,180,180,0,I
145,119,180,180,0,I
144,119,180,180,0,I
143,119,180,180,0,I
146,120,180,180,0,I
145,119,180,180,0,I
145,119,180,180,0,I
146,119,180,180,0,I
145,119,180,180,0,I
145,118,180,180,0,I
144,118,180,180,0,I
145,119,180,180,0,I
145,118,180,180,0,I
145,114,180,180,0,I
145,117,180,180,0,I
145,118,180,180,0,I
145,118,180,180,0,I
133,107,180,180,0,I
134,106,180,180,0,I
134,106,180,180,0,I
135,106,180,180,0,I
133,107,180,180,0,I
136,106,180,180,0,I
136,107,180,180,0,I
136,106,180,180,0,I
139,107,180,180,0,I
140,105,180,180,0,I
139,104,180,180,0,I
140,104,180,180,0,I
136,107,180,180,0,I
140,108,180,180,0,I
139,107,180,180,0,I
139,108,180,180,0,I
140,108,180,180,0,I
140,107,180,180,0,I
140,107,180,180,0,I
140,107,180,180,0,I
140,110,180,180,0,I
140,110,180,180,0,I
140,111,180,180,0,I
140,110,180,180,0,I
140,110,180,180,0,I
138,110,180,180,0,I
139,110,180,180,0,I
140,111,180,180,0,I
140,111,180,180,0,I
136,111,180,180,0,I
140,110,180,180,0,I
141,111,180,180,0,I
141,112,180,180,0,I
142,111,180,180,0,I
140,112,180,180,0,I
140,111,180,180,0,I
139,111,180,180,0,I
140,111,180,180,0,I
139,111,180,180,0,I
143,112,180,180,0,I
144,113,180,180,0,I
144,113,180,180,0,I
146,114,180,180,0,I
145,113,180,180,0,I
144,114,180,180,0,I
146,113,180,180,0,I
146,113,180,180,0,I
146,114,180,180,0,I
147,113,180,180,0,I
147,114,180,180,0,I
148,112,180,180,0,I
146,112,180,180,0,I
146,112,180,180,0,I
148,112,180,180,0,I
149,112,180,180,0,I
149,111,180,180,0,I
149,111,180,180,0,I
148,111,180,180,0,I
147,111,180,180,0,I
147,111,180,180,0,I
147,111,180,180,0,I
149,108,180,180,0,I
147,108,180,180,0,I
148,108,180,180,0,I
148,107,180,180,0,I
149,108,180,180,0,I
149,108,180,180,0,I
148,108,180,180,0,I
148,107,180,180,0,I
149,108,180,180,0,I
149,108,180,180,0,I
149,109,180,180,0,I
147,109,180,180,0,I
146,108,180,180,0,I
148,109,180,180,0,I
147,108,180,180,0,I
145,111,180,180,0,I
145,111,180,180,0,I
146,111,180,180,0,I
146,111,180,180,0,I
142,112,180,180,0,I
142,111,180,180,0,I
141,111,180,180,0,I
142,112,180,180,0,I
141,112,180,180,0,I
141,113,180,180,0,I
141,111,180,180,0,I
141,108,180,180,0,I
143,108,180,180,0,I
141,108,180,180,0,I
141,108,180,180,0,I
143,107,180,180,0,I
141,105,180,180,0,I
143,106,180,180,0,I
142,107,180,180,0,I
141,105,180,180,0,I
140,106,180,180,0,I
140,107,180,180,0,I
141,107,180,180,0,I
140,107,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,103,180,180,0,I
130,104,180,180,0,I
132,103,180,180,0,I
131,103,180,180,0,I
132,104,180,180,0,I
132,103,180,180,0,I
132,103,180,180,0,I
132,103,180,180,0,I
132,104,180,180,0,I
131,104,180,180,0,I
132,103,180,180,0,I
131,104,180,180,0,I
132,103,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
132,103,180,180,0,I
132,104,180,180,0,I
130,104,180,180,0,I
132,103,180,180,0,I
131,104,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
132,104,180,180,0,I
132,104,180,180,0,I
131,104,180,180,0,I
132,105,180,180,0,I
131,104,180,180,0,I
132,105,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
130,104,180,180,0,I
131,104,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
130,103,180,180,0,I
130,104,180,180,0,I
131,103,180,180,0,I
130,105,180,180,0,I
132,104,180,180,0,I
131,104,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
128,104,180,180,0,I
130,104,180,180,0,I
129,104,180,180,0,I
129,103,180,180,0,I
130,103,180,180,0,I
130,104,180,180,0,I
130,104,180,180,0,I
128,103,180,180,0,I
130,104,180,180,0,I
130,104,180,180,0,I
130,104,180,180,0,I
129,104,180,180,0,I
129,103,180,180,0,I
131,103,180,180,0,I
129,104,180,180,0,I
129,103,180,180,0,I
129,103,180,180,0,I
130,104,180,180,0,I
131,104,180,180,0,I
130,103,180,180,0,I
131,104,180,180,0,I
130,104,180,180,0,I
130,103,180,180,0,I
128,104,180,180,0,I
129,104,180,180,0,I
129,103,180,180,0,I
130,104,180,180,0,I
130,104,180,180,0,I
130,103,180,180,0,I
130,103,180,180,0,I
131,104,180,180,0,I
129,103,180,180,0,I
129,103,180,180,0,I
130,104,180,180,0,I
129,103,180,180,0,I
131,104,180,180,0,I
129,103,180,180,0,I
130,103,180,180,0,I
130,104,180,180,0,I
131,103,180,180,0,I
130,104,180,180,0,I
130,103,180,180,0,I
132,103,180,180,0,I
129,103,180,180,0,I
129,103,180,180,0,I
130,104,180,180,0,I
132,103,180,180,0,I
131,103,180,180,0,I
145,107,180,180,0,I
147,106,180,180,0,I
144,106,180,180,0,I
146,105,180,180,0,I
146,108,180,180,0,I
146,106,180,180,0,I
147,108,180,180,0,I
146,107,180,180,0,I
146,107,180,180,0,I
148,105,180,180,0,I
148,107,180,180,0,I
147,105,180,180,0,I
146,107,180,180,0,I
147,107,180,180,0,I
145,108,180,180,0,I
146,107,180,180,0,I
146,107,180,180,0,I
148,107,180,180,0,I
147,107,180,180,0,I
148,108,180,180,0,I
146,108,180,180,0,I
147,108,180,180,0,I
146,108,180,180,0,I
147,109,180,180,0,I
146,107,180,180,0,I
148,108,180,180,0,I
148,108,180,180,0,I
147,107,180,180,0,I
149,108,180,180,0,I
148,108,180,180,0,I
148,108,180,180,0,I
147,109,180,180,0,I
149,108,180,180,0,I
149,108,180,180,0,I
149,108,180,180,0,I
147,107,180,180,0,I
148,108,180,180,0,I
145,108,180,180,0,I
145,107,180,180,0,I
149,107,180,180,0,I
146,106,180,180,0,I
148,107,180,180,0,I
149,104,180,180,0,I
147,105,180,180,0,I
147,105,180,180,0,I
148,105,180,180,0,I
146,104,180,180,0,I
146,103,180,180,0,I
146,103,180,180,0,I
145,104,180,180,0,I
146,102,180,180,0,I
145,103,180,180,0,I
145,104,180,180,0,I
145,103,180,180,0,I
143,100,180,180,0,I
145,100,180,180,0,I
144,101,180,180,0,I
145,100,180,180,0,I
145,98,180,180,0,I
145,99,180,180,0,I
146,98,180,180,0,I
145,96,180,180,0,I
146,96,180,180,0,I
145,95,180,180,0,I
145,94,180,180,0,I
145,93,180,180,0,I
147,93,180,180,0,I
145,93,180,180,0,I
146,93,180,180,0,I
148,93,180,180,0,I
146,93,180,180,0,I
148,93,180,180,0,I
147,93,180,180,0,I
147,93,180,180,0,I
147,93,180,180,0,I
147,92,180,180,0,I
146,94,180,180,0,I
148,94,180,180,0,I
148,93,180,180,0,I
146,92,180,180,0,I
148,93,180,180,0,I
145,93,180,180,0,I
146,93,180,180,0,I
147,92,180,180,0,I
146,93,180,180,0,I
147,93,180,180,0,I
146,91,180,180,0,I
146,93,180,180,0,I
146,93,180,180,0,I
146,93,180,180,0,I
145,93,180,180,0,I
145,94,180,180,0,I
147,94,180,180,0,I
146,94,180,180,0,I
145,93,180,180,0,I
146,92,180,180,0,I
144,94,180,180,0,I
145,94,180,180,0,I
145,93,180,180,0,I
145,94,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,111,180,180,0,I
180,111,180,180,0,I
180,112,180,180,0,I
180,111,180,180,0,I
180,112,180,180,0,I
180,112,180,180,0,I
180,112,180,180,0,I
180,112,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,113,180,180,0,I
180,113,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,116,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,118,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,114,180,180,0,I
180,117,180,180,0,I
180,114,180,180,0,I
180,118,180,180,0,I
180,114,180,180,0,I
180,118,180,180,0,I
180,114,180,180,0,I
180,118,180,180,0,I
180,118,180,180,0,I
180,118,180,180,0,I
180,118,180,180,0,I
180,118,180,180,0,I
180,118,180,180,0,I
180,119,180,180,0,I
180,118,180,180,0,I
180,120,180,180,0,I
180,119,180,180,0,I
180,120,180,180,0,I
180,121,180,180,0,I
180,120,180,180,0,I
180,121,180,180,0,I
180,120,180,180,0,I
180,122,180,180,0,I
180,121,180,180,0,I
180,121,180,180,0,I
180,121,180,180,0,I
180,123,180,180,0,I
180,122,180,180,0,I
180,122,180,180,0,I
180,122,180,180,0,I
180,123,180,180,0,I
180,123,180,180,0,I
180,122,180,180,0,I
180,123,180,180,0,I
180,123,180,180,0,I
180,123,180,180,0,I
180,123,180,180,0,I
180,125,180,180,0,I
180,126,180,180,0,I
180,123,180,180,0,I
180,126,180,180,0,I
180,128,180,180,0,I
180,128,180,180,0,I
180,128,180,180,0,I
180,128,180,180,0,I
180,130,180,180,0,I
180,151,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,149,180,180,0,I
180,151,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,150,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,150,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,150,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,148,180,180,0,I
180,149,180,180,0,I
180,148,180,180,0,I
180,147,180,180,0,I
180,147,180,180,0,I
180,147,180,180,0,I
180,148,180,180,0,I
180,147,180,180,0,I
180,147,180,180,0,I
180,148,180,180,0,I
180,147,180,180,0,I
180,147,180,180,0,I
180,147,180,180,0,I
180,146,180,180,0,I
180,146,180,180,0,I
180,146,180,180,0,I
180,147,180,180,0,I
180,146,180,180,0,I
180,147,180,180,0,I
180,146,180,180,0,I
180,145,180,180,0,I
180,146,180,180,0,I
180,146,180,180,0,I
180,145,180,180,0,I
180,146,180,180,0,I
180,145,180,180,0,I
180,144,180,180,0,I
180,145,180,180,0,I
180,145,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,145,180,180,0,I
180,143,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,144,180,180,0,I
180,145,180,180,0,I
180,145,180,180,0,I
180,145,180,180,0,I
180,144,180,180,0,I
180,145,180,180,0,I
180,145,180,180,0,I
180,144,180,180,0,I
180,145,180,180,0,I
180,146,180,180,0,I
180,147,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,110,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,109,180,180,0,I
180,109,180,180,0,I
180,110,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,106,180,180,0,I
180,104,180,180,0,I
180,106,180,180,0,I
180,106,180,180,0,I
180,107,180,180,0,I
180,106,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,108,180,180,0,I
180,107,180,180,0,I
180,106,180,180,0,I
180,108,180,180,0,I
180,106,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,105,180,180,0,I
180,104,180,180,0,I
180,105,180,180,0,I
